function_name,py_file,line_number
test_set_enabled_false,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,155
test_set_enabled_no_callback,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,164
test_authorize_device,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,172
test_deny_device,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,198
test_deny_device_no_callback,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,211
test_get_pending_devices_empty,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,219
test_get_pending_devices_with_devices,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,226
test_get_recent_events,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,238
test_get_statistics,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,253
test_add_to_whitelist,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,268
test_remove_from_whitelist,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,283
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,297
test_emit_device_connected,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,306
test_emit_device_disconnected,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,321
test_emit_authorization_result,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,331
test_emit_protection_state_changed,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,341
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,351
test_client_init_system_bus,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,358
test_client_init_session_bus,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,373
test_client_init_connection_error,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,387
test_is_connected_true,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,399
test_is_connected_false,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,415
test_authorize_device,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,430
test_deny_device,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,455
test_client_add_to_whitelist,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,471
test_connect_to_signal,packaging/rpm/.build/secureusb-1.0.0/tests/test_dbus_service.py,489
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_gui_client.py,21
test_show_notification_uses_gio_helpers,packaging/rpm/.build/secureusb-1.0.0/tests/test_gui_client.py,25
test_check_pending_devices_shows_dialog_for_each_entry,packaging/rpm/.build/secureusb-1.0.0/tests/test_gui_client.py,41
test_on_device_disconnected_closes_active_dialog,packaging/rpm/.build/secureusb-1.0.0/tests/test_gui_client.py,56
test_init_creates_indicator,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,32
test_init_creates_menu,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,46
test_init_state,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,60
test_init_schedules_dbus_connection,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,71
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,81
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,96
test_connect_dbus_success,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,103
test_connect_dbus_failure_schedules_retry,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,117
test_connect_dbus_subscribes_to_signals,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,129
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,148
test_update_state_enabled,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,166
test_update_state_disabled,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,178
test_update_state_sets_updating_flag,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,190
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,201
test_on_toggle_when_updating,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,211
test_on_toggle_enable,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,221
test_on_toggle_disable,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,230
test_on_toggle_no_dbus_client,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,240
test_on_toggle_error_handling,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,255
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,273
test_launch_command_success,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,282
test_launch_command_error,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,291
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,302
test_on_protection_changed,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,313
test_menu_has_status_item,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,330
test_menu_has_toggle_item,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,339
test_menu_has_setup_item,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,348
test_menu_has_client_item,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,357
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,367
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,379
test_full_initialization_sequence,packaging/rpm/.build/secureusb-1.0.0/tests/test_indicator.py,385
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,17
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,23
test_initialization,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,28
test_log_event_basic,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,32
test_log_event_full,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,44
test_get_recent_events,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,61
test_get_recent_events_limit,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,81
test_get_events_by_date_range,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,93
test_get_device_history,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,114
test_get_failed_auth_attempts,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,137
test_cleanup_old_events,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,161
test_get_statistics,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,178
test_export_to_csv,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,197
test_event_action_enum,packaging/rpm/.build/secureusb-1.0.0/tests/test_logger.py,225
test_default_system_dir_linux,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,32
test_default_system_dir_darwin,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,39
test_default_system_dir_windows_with_programdata,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,47
test_default_system_dir_windows_without_programdata,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,56
test_default_pointer_file_linux,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,68
test_default_pointer_file_darwin,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,76
test_default_pointer_file_windows,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,84
test_read_pointer_file_exists,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,95
test_read_pointer_file_not_exists,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,109
test_read_pointer_file_empty,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,116
test_read_pointer_file_with_tilde,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,129
test_resolve_explicit_dir,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,147
test_resolve_explicit_dir_with_tilde,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,153
test_resolve_from_environment,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,159
test_resolve_from_environment_with_tilde,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,165
test_resolve_from_pointer_file,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,170
test_resolve_from_system_dir_if_exists,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,185
test_resolve_fallback_to_user_default,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,195
test_resolve_priority_order,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,209
test_resolve_config_dir_with_none,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,225
test_resolve_config_dir_with_empty_string,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,231
test_pointer_file_read_error,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,236
test_path_expansion_consistency,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,252
test_multiple_resolution_calls_consistent,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,263
test_system_constants_valid,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,269
test_env_var_name_is_string,packaging/rpm/.build/secureusb-1.0.0/tests/test_paths.py,274
__init__,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,25
is_configured,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,30
save_auth_data,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,33
__init__,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,41
add_data,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,45
make,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,48
print_ascii,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,51
__init__,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,58
get_secret,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,62
get_provisioning_uri,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,65
verify_code,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,69
test_returns_early_when_already_configured,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,76
test_provisions_and_saves_credentials,packaging/rpm/.build/secureusb-1.0.0/tests/test_ports_shared_setup_cli.py,88
_daemon_stub,packaging/rpm/.build/secureusb-1.0.0/tests/test_service.py,12
test_handle_authorization_request_full,packaging/rpm/.build/secureusb-1.0.0/tests/test_service.py,27
test_handle_authorization_auth_failure_logs_event,packaging/rpm/.build/secureusb-1.0.0/tests/test_service.py,62
test_verify_authentication_prefers_recovery_codes,packaging/rpm/.build/secureusb-1.0.0/tests/test_service.py,88
_wizard_stub,packaging/rpm/.build/secureusb-1.0.0/tests/test_setup_wizard.py,21
test_save_configuration_hashes_and_persists,packaging/rpm/.build/secureusb-1.0.0/tests/test_setup_wizard.py,30
test_on_copy_secret_pushes_to_clipboard,packaging/rpm/.build/secureusb-1.0.0/tests/test_setup_wizard.py,40
test_clear_clipboard_timer_invokes_callback,packaging/rpm/.build/secureusb-1.0.0/tests/test_setup_wizard.py,50
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,17
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,27
test_initialization,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,33
test_is_configured_false,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,39
test_save_auth_data,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,43
test_load_auth_data,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,52
test_load_auth_data_not_configured,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,63
test_save_and_load_roundtrip,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,68
test_remove_recovery_code,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,80
test_remove_recovery_code_not_found,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,96
test_get_remaining_recovery_codes_count,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,104
test_get_remaining_recovery_codes_count_not_configured,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,119
test_reset_auth,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,124
test_export_config,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,136
test_import_config,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,147
test_file_permissions,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,172
test_encryption_uniqueness,packaging/rpm/.build/secureusb-1.0.0/tests/test_storage.py,191
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,14
test_initialization_without_secret,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,19
test_initialization_with_secret,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,25
test_get_secret,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,30
test_get_provisioning_uri,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,37
test_get_provisioning_uri_with_custom_params,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,44
test_get_current_code,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,50
test_verify_code_valid,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,57
test_verify_code_invalid,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,63
test_verify_code_wrong_format,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,68
test_verify_code_with_spaces,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,75
test_verify_code_reuse_prevention,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,81
test_get_time_remaining,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,91
test_code_changes_over_time,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,98
test_generate_codes_default_count,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,108
test_generate_codes_custom_count,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,113
test_code_format,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,118
test_codes_are_unique,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,132
test_hash_code,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,137
test_hash_code_consistent,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,145
test_hash_code_case_insensitive,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,152
test_verify_code_valid,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,158
test_verify_code_invalid,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,164
test_verify_code_case_insensitive,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,171
test_format_code,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,177
test_format_code_invalid_length,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,195
test_create_new_authenticator,packaging/rpm/.build/secureusb-1.0.0/tests/test_totp.py,207
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,21
test_init_basic,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,36
test_read_sysfs_attributes,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,50
test_is_valid_device_true,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,68
test_is_valid_device_interface,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,73
test_is_valid_device_no_ids,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,79
test_get_display_name_full,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,85
test_get_display_name_product_only,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,91
test_get_display_name_fallback,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,103
test_to_dict,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,114
test_str_representation,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,125
test_init_no_callback,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,140
test_init_with_callback,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,151
test_monitor_filter_setup,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,160
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,177
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,190
test_start_threaded,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,196
test_start_already_running,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,205
test_stop,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,215
test_stop_not_running,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,229
test_is_running,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,238
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,251
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,274
test_on_event_add,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,280
test_on_event_remove,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,293
test_on_event_duplicate_prevention,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,312
test_on_event_invalid_device_filtered,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,325
test_on_event_unsupported_action,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,338
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,352
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,366
test_scan_existing_devices,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,372
test_scan_existing_filters_invalid,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,401
test_scan_existing_empty,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,416
test_callback_exception_handling,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,431
test_device_creation_exception,packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,456
setUp,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,17
tearDown,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,22
test_initialization,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,27
test_add_device,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,32
test_add_device_without_serial,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,45
test_is_whitelisted,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,55
test_get_device,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,66
test_get_device_not_found,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,89
test_remove_device,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,94
test_remove_device_not_found,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,108
test_update_usage,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,113
test_get_all_devices,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,137
test_clear_all,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,153
test_get_count,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,169
test_update_device_info,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,182
test_search_devices,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,204
test_search_devices_handles_missing_fields,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,241
test_export_whitelist,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,257
test_import_whitelist_replace,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,271
test_import_whitelist_merge,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,292
test_import_whitelist_normalizes_partial_entries,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,318
test_parse_device_path,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,348
test_parse_device_path_invalid,packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,356
test_extract_ids_and_serial,packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,24
test_extract_ids_missing_tokens,packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,32
test_enumerate_devices_handles_missing_powershell,packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,40
test_enumerate_devices_parses_json_payload,packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,46
__init__,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,32
start,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,57
_cleanup,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,63
_load_authentication,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,73
_drain_events,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,85
_handle_device_connected,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,92
_handle_device_removed,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,135
_handle_timeout,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,157
_authorize_device,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,166
_deny_device,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,222
_verify_code,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,243
main,packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,260
_ensure_repo_on_path,packaging/rpm/.build/secureusb-1.0.0/windows/src/path_setup.py,9
block_device,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,19
allow_device,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,28
power_only,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,33
_run_pnputil,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,44
device_id,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,49
to_dict,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,52
__init__,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,67
start,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,74
stop,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,82
get_events,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,88
_run,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,98
_enumerate_devices,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,115
_extract_ids,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,165
_extract_serial,packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,172
__getattr__,ports/shared/__init__.py,6
__init__,ports/shared/dialog.py,35
_build_ui,ports/shared/dialog.py,61
_format_device_text,ports/shared/dialog.py,122
_on_text_changed,ports/shared/dialog.py,129
_update_countdown_label,ports/shared/dialog.py,138
_tick,ports/shared/dialog.py,143
_handle_submit,ports/shared/dialog.py,153
_handle_deny,ports/shared/dialog.py,170
show_error,ports/shared/dialog.py,174
closeEvent,ports/shared/dialog.py,178
run_cli_setup,ports/shared/setup_cli.py,18
__init__,src/auth/storage.py,25
_init_encryption,src/auth/storage.py,51
save_auth_data,src/auth/storage.py,90
load_auth_data,src/auth/storage.py,128
is_configured,src/auth/storage.py,158
remove_recovery_code,src/auth/storage.py,167
get_remaining_recovery_codes_count,src/auth/storage.py,198
reset_auth,src/auth/storage.py,211
export_config,src/auth/storage.py,226
import_config,src/auth/storage.py,268
__init__,src/auth/totp.py,19
get_secret,src/auth/totp.py,35
get_provisioning_uri,src/auth/totp.py,44
verify_code,src/auth/totp.py,61
get_current_code,src/auth/totp.py,96
get_time_remaining,src/auth/totp.py,107
generate_codes,src/auth/totp.py,121
hash_code,src/auth/totp.py,145
verify_code,src/auth/totp.py,161
format_code,src/auth/totp.py,175
create_new_authenticator,src/auth/totp.py,196
is_root,src/daemon/authorization.py,28
get_device_path,src/daemon/authorization.py,38
device_exists,src/daemon/authorization.py,59
authorize_device,src/daemon/authorization.py,73
get_authorization_status,src/daemon/authorization.py,108
block_device,src/daemon/authorization.py,133
allow_device,src/daemon/authorization.py,146
set_power_only_mode,src/daemon/authorization.py,159
_unbind_interfaces,src/daemon/authorization.py,181
set_default_authorization,src/daemon/authorization.py,216
read_device_attribute,src/daemon/authorization.py,249
get_device_info,src/daemon/authorization.py,272
__init__,src/daemon/dbus_service.py,25
Ping,src/daemon/dbus_service.py,46
GetVersion,src/daemon/dbus_service.py,56
IsEnabled,src/daemon/dbus_service.py,66
SetEnabled,src/daemon/dbus_service.py,81
AuthorizeDevice,src/daemon/dbus_service.py,96
DenyDevice,src/daemon/dbus_service.py,134
GetPendingDevices,src/daemon/dbus_service.py,155
GetRecentEvents,src/daemon/dbus_service.py,168
GetStatistics,src/daemon/dbus_service.py,202
AddToWhitelist,src/daemon/dbus_service.py,230
RemoveFromWhitelist,src/daemon/dbus_service.py,250
DeviceConnected,src/daemon/dbus_service.py,265
DeviceDisconnected,src/daemon/dbus_service.py,275
AuthorizationResult,src/daemon/dbus_service.py,285
ProtectionStateChanged,src/daemon/dbus_service.py,297
emit_device_connected,src/daemon/dbus_service.py,306
emit_device_disconnected,src/daemon/dbus_service.py,324
emit_authorization_result,src/daemon/dbus_service.py,337
emit_protection_state_changed,src/daemon/dbus_service.py,352
__init__,src/daemon/dbus_service.py,365
is_connected,src/daemon/dbus_service.py,385
authorize_device,src/daemon/dbus_service.py,395
deny_device,src/daemon/dbus_service.py,414
add_to_whitelist,src/daemon/dbus_service.py,424
connect_to_signal,src/daemon/dbus_service.py,440
__init__,src/daemon/service.py,32
_load_authentication,src/daemon/service.py,75
_handle_device_event,src/daemon/service.py,92
_handle_device_connected,src/daemon/service.py,105
_handle_device_disconnected,src/daemon/service.py,164
_handle_authorization_request,src/daemon/service.py,196
_verify_authentication,src/daemon/service.py,256
_authorize_device_full,src/daemon/service.py,287
_authorize_device_power_only,src/daemon/service.py,320
_deny_device,src/daemon/service.py,349
_handle_authorization_timeout,src/daemon/service.py,374
_handle_config_request,src/daemon/service.py,403
start,src/daemon/service.py,462
stop,src/daemon/service.py,491
_handle_signal,src/daemon/service.py,507
main,src/daemon/service.py,513
__init__,src/daemon/usb_monitor.py,19
_read_sysfs_attributes,src/daemon/usb_monitor.py,41
is_valid_device,src/daemon/usb_monitor.py,75
get_display_name,src/daemon/usb_monitor.py,94
to_dict,src/daemon/usb_monitor.py,108
__str__,src/daemon/usb_monitor.py,126
__init__,src/daemon/usb_monitor.py,134
start,src/daemon/usb_monitor.py,154
stop,src/daemon/usb_monitor.py,179
_on_event,src/daemon/usb_monitor.py,192
scan_existing_devices,src/daemon/usb_monitor.py,240
is_running,src/daemon/usb_monitor.py,261
device_event_handler,src/daemon/usb_monitor.py,278
signal_handler,src/daemon/usb_monitor.py,306
__init__,src/gui/auth_dialog.py,25
_build_ui,src/gui/auth_dialog.py,54
_start_countdown,src/gui/auth_dialog.py,193
_update_countdown,src/gui/auth_dialog.py,197
_on_totp_changed,src/gui/auth_dialog.py,215
